,title,averageRating,cluster_agg
7586,Scream 4 (2011),2.6666666666666665,433
1083,Scream (1996),3.2,433
2460,Scream 3 (2000),2.6724137931034484,433
5941,Hardware (1990),1.5,434
9558,The Gracefield Incident (2015),0.5,434
1969,Chopping Mall (a.k.a. Killbots) (1986),1.0,434
9487,Species III (2004),1.0,434
5701,Starship Troopers 2: Hero of the Federation (2004),1.5,434
5469,Titicut Follies (1967),2.5,435
8608,The Green Prince (2014),2.5,435
7273,Last Train Home (2009),3.0,435
6185,Reefer Madness: The Movie Musical (2005),4.75,436
4344,"Chorus Line, A (1985)",4.666666666666667,436
811,Sleepers (1996),3.672413793103448,437
331,Red Rock West (1992),3.636363636363636,437
4903,Spartan (2004),3.5,437
1656,Sabotage (1936),3.25,437
1632,Frenzy (1972),3.5,437
1289,Stranger in the House (1997),3.25,437
4632,"Eye, The (Gin gwai) (Jian gui) (2002)",3.25,437
2272,Coma (1978),3.6666666666666665,437
1381,"Perfect Murder, A (1998)",3.28125,437
552,Fear (1996),3.2857142857142856,437
2412,Dead Calm (1989),3.1666666666666665,437
366,Blink (1994),3.2,437
3778,High Crimes (2002),3.25,437
1657,Secret Agent (1936),3.0,437
9359,Don't Breathe (2016),3.3,437
1634,Torn Curtain (1966),3.5,437
2032,Arlington Road (1999),3.272727272727273,437
2305,Felicia's Journey (1999),3.333333333333333,437
3441,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",3.5,438
5801,Bunny Lake Is Missing (1965),3.5,438
4035,Blow Out (1981),3.625,438
3276,Obsession (1976),3.0,438
4902,Secret Window (2004),3.3,438
2421,Pacific Heights (1990),3.1923076923076925,438
4401,Shattered (1991),3.0,438
7340,Buried (2010),3.5,438
9303,The Wailing (2016),3.0,438
221,Just Cause (1995),3.5,438
8354,Enemy (2013),3.5,438
2659,Jennifer 8 (1992),2.9,438
293,Underneath (1995),3.5,438
9407,Inferno (2016),2.875,438
2576,Eyes of Laura Mars (1978),3.5,438
1554,Return from Witch Mountain (1978),2.25,439
5396,D.A.R.Y.L. (1985),2.0,439
1506,"Black Hole, The (1979)",2.6111111111111107,439
8140,Wolf Children (Okami kodomo no ame to yuki) (2012),4.0,440
7264,"Secret of Kells, The (2009)",4.0,440
7428,Sintel (2010),3.5,440
9589,The Magic Ring (1982),4.5,440
8109,Escape from Planet Earth (2013),4.0,441
8805,The Amazing Screw-On Head (2006),4.0,441
7547,Summer Wars (Samâ wôzu) (2009),3.8333333333333335,441
3840,Spirit: Stallion of the Cimarron (2002),3.5,442
1600,"American Tail: Fievel Goes West, An (1991)",2.7,442
8627,Scooby-Doo! Abracadabra-Doo (2010),5.0,443
8946,Kung Fu Panda: Secrets of the Masters (2011),5.0,443
9379,Winnie Pooh (1969),5.0,443
9583,Gena the Crocodile (1969),5.0,443
790,"Fox and the Hound, The (1981)",3.575,444
6405,Ratatouille (2007),3.8680555555555554,444
1493,Bambi (1942),3.3684210526315788,444
5082,Brigadoon (1954),4.0,445
6527,Across the Universe (2007),4.045454545454546,445
4499,"Red Shoes, The (1948)",3.5,445
3283,Outland (1981),2.75,446
6425,Next (2007),2.821428571428572,446
7153,Surrogates (2009),3.0357142857142856,446
7016,X-Men Origins: Wolverine (2009),2.8653846153846154,446
8803,Insurgent (2015),2.833333333333333,446
4808,Paycheck (2003),2.9117647058823533,446
296,Virtuosity (1995),2.8421052631578947,446
4205,Firefox (1982),2.75,446
2759,Predator 2 (1990),2.9047619047619047,446
3569,"One, The (2001)",2.75,446
144,Johnny Mnemonic (1995),2.679245283018868,446
2974,"6th Day, The (2000)",2.8,446
480,Terminal Velocity (1994),2.75,447
5478,Duel (1971),3.2,447
8379,Non-Stop (2014),3.25,447
8286,All Is Lost (2013),3.625,448
1488,"Poseidon Adventure, The (1972)",3.095238095238096,448
5319,Warriors of Heaven and Earth (Tian di ying xiong) (2003),3.25,448
6102,Samurai Assassin (Samurai) (1965),3.0,448
7884,Snow White and the Huntsman (2012),2.833333333333333,448
7224,"Book of Eli, The (2010)",3.28125,448
6312,"Guardian, The (2006)",3.0,448
8574,Exodus: Gods and Kings (2014),2.75,448
1772,"Emerald Forest, The (1985)",3.0,448
4534,Once Upon a Time in China (Wong Fei Hung) (1991),3.3571428571428568,448
8588,In the Heart of the Sea (2015),3.5,448
7849,Space Battleship Yamato (2010),3.0,448
1331,"Man in the Iron Mask, The (1998)",3.5,448
2177,Plunkett & MaCleane (1999),3.0,448
6060,Wolf Creek (2005),3.25,449
6334,Saw III (2006),3.0454545454545454,449
6604,Saw IV (2007),3.2,449
6895,Saw V (2008),3.1666666666666665,449
8470,Deliver Us from Evil (2014),3.0,449
8185,"Purge, The (2013)",3.25,449
3952,"Last House on the Left, The (1972)",3.25,449
4856,You Got Served (2004),2.125,450
8455,Jersey Boys (2014),2.5,450
5740,Beyond the Sea (2004),2.0,450
6379,Stomp the Yard (2007),2.5,450
4347,Breakin' (1984),2.0,450
5575,"Mambo Kings, The (1992)",2.0,450
5281,Night and Day (1946),2.5,450
7819,Janie Jones (2010),2.5,450
7205,"Lovely Bones, The (2009)",3.1666666666666665,451
6753,"Girl Next Door, The (2007)",3.75,451
6003,"Exorcism of Emily Rose, The (2005)",2.9166666666666665,451
7046,Sweeney Todd (2006),4.0,451
4655,"Barbarian Invasions, The (Les invasions barbares) (2003)",4.0,452
8570,Inherent Vice (2014),3.6666666666666665,452
1134,"Daytrippers, The (1996)",3.6666666666666665,452
1452,Friday the 13th Part 2 (1981),2.5,453
1453,Friday the 13th Part 3: 3D (1982),2.2142857142857144,453
1456,Friday the 13th Part VI: Jason Lives (1986),3.25,453
1455,Friday the 13th Part V: A New Beginning (1985),2.5,453
1454,Friday the 13th Part IV: The Final Chapter (1984),2.583333333333333,453
6026,"Squid and the Whale, The (2005)",3.4444444444444446,454
1432,Kramer vs. Kramer (1979),3.8928571428571432,454
8142,"Invincible Iron Man, The (2007)",3.0,455
5749,In the Realms of the Unreal (2004),3.2624482748109638,455
7726,Abduction (2011),3.5,456
963,Diva (1981),3.8,456
7051,Dead Snow (Død snø) (2009),4.25,457
916,Army of Darkness (1993),4.03921568627451,457
8273,Cloudy with a Chance of Meatballs 2 (2013),2.25,458
1584,All Dogs Go to Heaven (1989),2.7,458
8314,RoboGeisha (Robo-geisha) (2009),3.0,459
285,Tank Girl (1995),2.8235294117647056,459
8905,Pixels (2015),2.583333333333333,459
3885,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2.959016393442623,459
1071,Mars Attacks! (1996),3.0930232558139537,459
9679,The Tale of the Bunny Picnic (1986),3.0,460
5903,Mad Hot Ballroom (2005),3.333333333333333,460
301,"Baby-Sitters Club, The (1995)",2.9,460
4891,Starsky & Hutch (2004),3.2857142857142856,461
5391,Ocean's Twelve (2004),3.2906976744186047,461
1691,Rush Hour (1998),3.261904761904762,461
4458,Remo Williams: The Adventure Begins (1985),2.333333333333333,461
4691,Kindergarten Cop (1990),2.8823529411764706,461
3050,Beverly Hills Cop II (1987),2.8684210526315788,461
364,Beverly Hills Cop III (1994),2.7203389830508478,461
4017,Formula 51 (2001),2.6666666666666665,461
1399,Lethal Weapon 4 (1998),2.8484848484848486,461
6198,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",3.0,461
6539,Rush Hour 3 (2007),2.7,461
8222,Red 2 (2013),3.2,461
4432,Bad Boys II (2003),2.8823529411764706,461
812,Aladdin and the King of Thieves (1996),3.1538461538461537,462
1545,"Little Mermaid, The (1989)",3.425373134328358,462
7956,Hands Over the City (Le mani sulla città) (1963),4.5,463
841,"Streetcar Named Desire, A (1951)",4.475,463
6855,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",4.5,463
5066,The Magician (1958),4.5,463
5065,Through a Glass Darkly (Såsom i en spegel) (1961),4.5,463
2411,Five Easy Pieces (1970),4.5,463
1589,Autumn Sonata (Höstsonaten) (1978),4.625,463
6187,Secrets of a Soul (Geheimnisse einer Seele) (1926),4.5,463
5489,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.5,463
2375,"Last Picture Show, The (1971)",4.5,463
5447,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),4.5,463
5450,Harakiri (Seppuku) (1962),4.5,463
3272,Moby Dick (1956),4.5,463
2582,Guess Who's Coming to Dinner (1967),4.545454545454546,463
2523,On the Beach (1959),4.5,463
180,Bushwhacked (1995),3.0,464
6983,"Pink Panther 2, The (2009)",2.75,464
9737,Black Butler: Book of the Atlantic (2017),4.0,465
4558,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.704545454545455,465
8999,Anomalisa (2015),3.25,465
9665,Porky in Wackyland (1938),4.0,465
8725,"Daddy, I'm A Zombie (2012)",4.0,465
9738,No Game No Life: Zero (2017),3.5,465
7368,South Park: Imaginationland (2008),4.0,465
1869,"Day of the Beast, The (Día de la Bestia, El) (1995)",3.5,466
7725,Johnny English Reborn (2011),3.0,466
4460,"What's Up, Tiger Lily? (1966)",3.1666666666666665,466
3643,Topkapi (1964),2.5,466
1060,Batman Returns (1992),3.025,467
509,Batman (1989),3.4285714285714284,467
6556,Planet Terror (2007),3.7954545454545454,468
2672,"Hidden, The (1987)",3.5,468
4408,28 Days Later (2002),3.974137931034482,468
8762,Wyrmwood (2015),3.5,468
8426,Godzilla (2014),2.6153846153846154,469
7631,Transformers: Dark of the Moon (2011),2.363636363636364,469
7064,Transformers: Revenge of the Fallen (2009),2.425,469
5087,"Phantom Tollbooth, The (1970)",3.5,470
3230,Atlantis: The Lost Empire (2001),3.3421052631578947,470
9369,Kubo and the Two Strings (2016),4.0,470
5624,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),4.0,470
4424,Sinbad: Legend of the Seven Seas (2003),3.6666666666666665,470
5686,"Cat Returns, The (Neko no ongaeshi) (2002)",3.75,470
1505,"Black Cauldron, The (1985)",3.75,470
3336,"Land Before Time, The (1988)",3.333333333333333,470
2539,We're Back! A Dinosaur's Story (1993),3.0,470
6944,Ponyo (Gake no ue no Ponyo) (2008),4.0,470
9413,Ethel & Ernest (2016),2.5,471
9033,Guardians (2016),2.5,471
9669,A Christmas Story Live! (2017),2.0,471
9217,Grease Live (2016),2.0,471
9573,The Putin Interviews (2017),2.5,471
8902,Trevor Noah: African American (2013),2.5,471
9091,Hyena Road,2.0,471
9348,The Forbidden Dance (1990),2.5,471
8836,Let It Be Me (1995),2.5,471
4423,"Legally Blonde 2: Red, White & Blonde (2003)",2.409090909090909,472
877,Bob Roberts (1992),3.3529411764705883,472
4921,"United States of Leland, The (2003)",3.5,473
6459,"Hoax, The (2007)",3.5,473
6161,Lights in the Dusk (Laitakaupungin valot) (2006),3.5,473
8129,"Place Beyond the Pines, The (2012)",3.5,473
3024,At Close Range (1986),3.333333333333333,473
4892,"Reckoning, The (2004)",3.5,473
5758,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),3.5,473
6800,Felon (2008),3.5,473
2459,Bad Lieutenant (1992),3.4375,473
4601,In Cold Blood (1967),3.625,473
8029,Himizu (2011),3.5,473
3809,Bob le Flambeur (1955),3.333333333333333,473
5462,Au Hasard Balthazar (1966),3.5,473
9357,Hell or High Water (2016),3.5625,473
7967,Lawless (2012),3.625,473
9714,Dogman (2018),3.5,473
2083,"Yards, The (2000)",3.4,473
5772,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),3.5,473
4805,Monster (2003),3.5294117647058822,473
3890,Road to Perdition (2002),3.5204081632653064,473
4305,Lilya 4-Ever (Lilja 4-ever) (2002),3.5,473
3571,Heist (2001),3.4285714285714284,473
4141,Gangs of New York (2002),3.518181818181818,473
1328,Everest (1998),4.25,474
2011,Buena Vista Social Club (1999),4.375,474
6793,"Machine Girl, The (Kataude mashin gâru) (2008)",2.25,475
7175,Cirque du Freak: The Vampire's Assistant (2009),2.0,475
6841,"Spirit, The (2008)",2.5,475
62,From Dusk Till Dawn (1996),3.5090909090909093,476
6429,Pusher III: I'm the Angel of Death (2005),2.5,476
6324,Feast (2005),2.75,476
6251,Snakes on a Plane (2006),2.642857142857143,476
7181,"Christmas Carol, A (2009)",3.0,477
7133,Cloudy with a Chance of Meatballs (2009),3.5294117647058822,477
1917,"Lock, Stock & Two Smoking Barrels (1998)",4.052238805970149,478
6986,"Cottage, The (2008)",4.25,478
5926,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",4.5,478
2996,Snatch (2000),4.155913978494623,478
2860,Hollow Man (2000),2.2948717948717947,479
2728,Puppet Master 4 (1993),2.0,479
8386,Under the Skin (2013),2.75,479
2729,Puppet Master 5: The Final Chapter (1994),2.0,479
1205,Mimic (1997),2.4615384615384617,479
2725,Puppet Master (1989),2.0,479
2822,Dreamscape (1984),2.6666666666666665,479
6050,Night of the Lepus (1972),2.5,479
3471,Ghosts of Mars (2001),2.6,479
8028,"Bay, The (2012)",2.5,479
7798,Apollo 18 (2011),2.0,479
2308,"Commitments, The (1991)",3.8666666666666663,480
6088,"Producers, The (2005)",3.388888888888889,480
6685,"Spiderwick Chronicles, The (2008)",3.4,481
7161,Where the Wild Things Are (2009),2.6666666666666665,481
2641,American Psycho (2000),3.7881355932203387,482
6072,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",4.0,482
3554,From Hell (2001),3.65,482
5272,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",4.0,482
7173,Saw VI (2009),3.5,482
4327,Identity (2003),3.6818181818181817,482
4486,House of Wax (1953),3.5,482
3473,Happy Accidents (2000),4.0,483
5307,Code 46 (2003),4.5,483
5202,"Jetée, La (1962)",4.5,483
6074,Paradise Now (2005),4.0,484
5640,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),4.25,484
9209,The Survivalist (2015),4.0,485
8550,Ex Machina (2015),3.9107142857142856,485
4851,The Butterfly Effect (2004),3.6304347826086962,485
1402,Pi (1998),3.851063829787234,485
1243,Gattaca (1997),3.953488372093023,485
2393,Galaxy Quest (1999),3.58,486
558,Mystery Science Theater 3000: The Movie (1996),3.486111111111111,486
7564,Sucker Punch (2011),3.125,487
7537,Drive Angry (2011),3.75,487
2062,No Mercy (1986),2.0,488
8103,"Good Day to Die Hard, A (2013)",2.083333333333333,488
9222,London Has Fallen (2016),2.0,488
3403,Next of Kin (1989),1.75,488
8203,Redemption (Hummingbird) (2013),2.0,488
5882,xXx: State of the Union (2005),2.0,488
8855,Hitman: Agent 47 (2015),1.5,488
8823,Poker Night (2014),2.0,488
417,Judgment Night (1993),2.25,488
2816,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),2.3,488
9697,A Wrinkle in Time (2018),3.0,489
5517,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",2.25,489
5523,Ewoks: The Battle for Endor (1985),3.0,489
6819,"Sisterhood of the Traveling Pants 2, The (2008)",2.5,490
6094,Casanova (2005),3.0,490
8856,B/W (2015),3.5,491
6677,World on a Wire (Welt am Draht) (1973),3.75,491
7043,"Hangover, The (2009)",3.631578947368421,492
8006,Seven Psychopaths (2012),3.466666666666667,492
4501,"Pink Panther Strikes Again, The (1976)",3.4,492
8235,We're the Millers (2013),3.738095238095238,492
8595,Horrible Bosses 2 (2014),3.636363636363636,492
6669,First Sunday (2008),3.5,492
4500,"Pink Panther, The (1963)",3.4545454545454546,492
4656,Bad Santa (2003),3.3653846153846154,492
1440,Take the Money and Run (1969),3.363636363636364,492
854,"Return of the Pink Panther, The (1975)",3.6875,492
7304,Micmacs (Micmacs à tire-larigot) (2009),3.75,492
7638,Horrible Bosses (2011),3.4375,492
4051,Teddy Bear (Mis) (1981),3.5,492
5055,Desperate Living (1977),3.5,492
4711,Quick Change (1990),3.571428571428572,492
7649,"Guard, The (2011)",3.625,492
4899,"Wrong Arm of the Law, The (1963)",3.5,492
1788,Very Bad Things (1998),3.4375,492
2478,"Whole Nine Yards, The (2000)",3.523809523809524,492
4451,Scorched (2003),3.5,492
3971,"Ladykillers, The (1955)",3.5,492
2697,Small Time Crooks (2000),3.5416666666666665,492
3607,Ocean's Eleven (a.k.a. Ocean's 11) (1960),3.636363636363636,492
6116,Revolution (1985),2.5,493
128,Beyond Rangoon (1995),2.4166666666666665,493
3978,"Four Feathers, The (2002)",2.75,493
5890,Vampire Hunter D (1985),2.5,494
3714,Queen of the Damned (2002),2.363636363636364,494
4067,"Company of Wolves, The (1984)",2.0,494
5069,Nightbreed (1990),2.0,494
5101,Bad Day at Black Rock (1955),3.5,495
9520,The Beguiled (2017),3.0,495
2236,All That Jazz (1979),4.083333333333333,496
950,8 1/2 (8½) (1963),4.071428571428571,496
4292,Akira Kurosawa's Dreams (Dreams) (1990),4.333333333333333,496
1977,After Life (Wandafuru raifu) (1998),4.25,496
1888,"Long Goodbye, The (1973)",4.666666666666667,497
4414,You Only Live Once (1937),4.5,497
2047,"Killing, The (1956)",4.055555555555555,497
6490,Mr. Brooks (2007),4.0,498
1032,Cape Fear (1962),3.9642857142857135,498
8545,Nightcrawler (2014),4.166666666666667,498
5538,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",4.0,498
5475,Performance (1970),4.0,498
2306,Oxygen (1999),4.0,498
6424,Citizen X (1995),4.0,498
7986,End of Watch (2012),3.9166666666666665,498
2191,"Limey, The (1999)",3.8928571428571432,498
5531,"Better Tomorrow, A (Ying hung boon sik) (1986)",3.8333333333333335,498
7011,State of Play (2009),4.0,498
2799,Badlands (1973),4.090909090909091,498
4972,"Samouraï, Le (Godson, The) (1967)",4.0,498
1630,Rope (1948),3.9,498
7415,"Town, The (2010)",3.954545454545455,498
5194,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),4.0,498
1650,Shadow of a Doubt (1943),4.142857142857143,498
6609,American Gangster (2007),3.905405405405405,498
7285,Harry Brown (2009),4.0,498
6659,Cassandra's Dream (2007),4.0,498
7017,Sin Nombre (2009),4.0,498
5825,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),4.0,498
6571,Eastern Promises (2007),4.026315789473684,498
5557,State of Grace (1990),4.0,498
5714,Layer Cake (2004),3.8157894736842106,498
7386,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),4.0,498
4895,"Corbeau, Le (Raven, The) (1943)",4.25,498
9082,Anti-Social (2015),1.5,499
7474,London Boulevard (2010),1.5,499
9282,Ratchet & Clank (2016),1.5,500
6047,Chicken Little (2005),2.2857142857142856,500
8119,"Legend of Sleepy Hollow, The (1949)",2.0,501
4102,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),1.5,501
9271,Wizards of the Lost Kingdom II (1989),0.5,502
5270,Catwoman (2004),1.3333333333333333,502
5040,Tremors II: Aftershocks (1996),2.7,503
1968,Night of the Comet (1984),2.875,503
954,Bad Taste (1987),3.0,503
5541,Killer Klowns from Outer Space (1988),2.0,503
8147,Grabbers (2012),3.0,503
6180,Slither (2006),3.0,503
5041,Tremors 3: Back to Perfection (2001),3.0,503
9028,Every Secret Thing (2014),2.0,504
9674,The Commuter (2018),1.5,504
6175,Basic Instinct 2 (2006),2.1666666666666665,504
8206,Passion (2012),1.0,504
1533,Fanny and Alexander (Fanny och Alexander) (1982),2.75,505
6224,Lady in the Water (2006),2.833333333333333,505
3371,Disorganized Crime (1989),4.0,506
9500,Snatched (2017),4.0,506
5625,Taxi 2 (2000),3.875,506
5102,In China They Eat Dogs (I Kina spiser de hunde) (1999),4.0,506
2199,Drunken Master (Jui kuen) (1978),4.05,506
9075,Ryuzo and the Seven Henchmen (2015),4.5,506
3458,"Battle Creek Brawl (Big Brawl, The) (1980)",4.0,506
9198,Anacleto: Agente secreto (2015),4.0,506
2963,"Legend of Drunken Master, The (Jui kuen II) (1994)",4.125,506
6117,Project A ('A' gai waak) (1983),4.0,506
4480,Shaolin Soccer (Siu lam juk kau) (2001),3.8235294117647056,506
7480,Rare Exports: A Christmas Tale (Rare Exports) (2010),4.25,506
1821,"Karate Kid, Part II, The (1986)",2.7758620689655173,507
4764,Hero (Ying xiong) (2002),3.9210526315789473,507
1273,Anastasia (1997),3.35,508
1562,Song of the South (1946),3.4166666666666665,508
3016,Traffic (2000),3.9,509
5266,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",3.9375,509
6765,"Protector, The (1985)",2.0,510
8261,Collision Course (1989),1.5,510
8388,Barefoot (2014),3.0,511
8182,Much Ado About Nothing (2012),3.0,511
1669,Working Girl (1988),3.2045454545454546,511
4912,Jersey Girl (2004),2.9375,511
6657,P.S. I Love You (2007),3.0909090909090913,511
1736,Living Out Loud (1998),3.0,511
658,Tin Cup (1996),3.1744186046511627,511
6652,As You Like It (2006),3.0,511
3668,Italian for Beginners (Italiensk for begyndere) (2000),3.0,511
7220,Youth in Revolt (2009),3.0,511
3126,Mermaids (1990),3.1666666666666665,511
